Buyer Address,Token,Buy eth,Buy USD,Return Tokens,Return Tokens (fromWei),Token price,Token price USD,Block,Timestamp
0xdbbF7481e3E38Ae10c9579CfA541C932c5c9a05D,eth,0.34,891.768699134,119742743900055598834,119.742743900055598834,0.002839420485334662,7.44737150735683,14197580,1644752735000
0x979Db9f8D937E19e36DFDB5Fe3a48a207A5c7991,eth,0.15,393.427367265,52825934378126438034,52.825934378126438034,0.0028395143742523236,7.4476177638214365,14205312,1644855693000
0xA4e6C2B6264652444B3F0cc1bB37496AE916931c,eth,0.34,891.768699134,119734825602529656720,119.73482560252965672,0.002839608261748842,7.4478640165586,14207304,1644882671000
0x58E12A716B8cE86865D9482A30652a52A0359984,eth,0.01907155436888059,50.02180949999999,6716099734657440132,6.716099734657440132,0.002839677062933514,7.448044471684933,14207756,1644888682000
0x58E12A716B8cE86865D9482A30652a52A0359984,eth,0.01907155436888059,50.02180949999999,6716082449488538163,6.716082449488538163,0.0028396843714050862,7.44806364070313,14207756,1644888682000
0x0F9D7257a592c7d4359D6059811e07A9A1Cff110,eth,0.01,26.228491151,3521511223155773744,3.521511223155773744,0.0028396899417059305,7.44807825076177,14209580,1644912930000
0x9AB301FD4F2519af93cA316B4fCD7D26aBd2f9E9,eth,0.1,262.28491151,35214850861038024053,35.214850861038024053,0.0028397110183601758,7.4481335316457065,14209771,1644915418000
0x3dF364ED7e8A887f7f9c240f7e281A4ea05CE03f,eth,0.15,393.427367265,52821385278375061341,52.821385278375061341,0.0028397589197913294,7.44825916987202,14210414,1644924124000
0xab5d306E643cDba074a4251e9E1A4FEC5a8e05Ee,eth,0.06,157.37094690599997,21128254740006783303,21.128254740006783303,0.002839799157021179,7.448364706054725,14212724,1644954955000
0x8269CAe3EfbC4D768D9d86AE3747253D15BF6929,eth,0.03,78.68547345299999,10564063220508549187,10.564063220508549187,0.002839816401492135,7.448409935700112,14214409,1644977306000
0x616001B6A176961849c8E1422A5D95A9dBBC4739,eth,0.013,34.097038496299994,4577747447699621545,4.577747447699621545,0.0028398246405080016,7.448431545395587,14220119,1645054203000
0xa51Ec9A7dBd81db527CB3fD15abD32bBbDa8e785,eth,0.3,786.85473453,105638094836676317078,105.638094836676317078,0.0028398846123060097,7.448588842372923,14221035,1645066258000
0xB159DE0DdDAb4a997F1c22fcf1C939d3317D9EC6,eth,3,7868.5473452999995,1056145820079063540519,1056.145820079063540519,0.0028405168519015857,7.4502471114367115,14225844,1645130486000
0xef5939492958abb8488ce5A5C68D61Ac29C07732,eth,0.19071554368880595,500.218095,67126693837561688349,67.126693837561688349,0.002841128212724345,7.451850618629693,14236429,1645272700000
0xb3005148e7b58BfF2f82CBe63416363243349949,eth,0.05,131.142455755,17598356935778243237,17.598356935778243237,0.002841174331357479,7.451971580845798,14238604,1645302589000
0x7929fF721516111056b3b36259846F9B942400a9,eth,0.1,262.28491151,35196357863063930624,35.196357863063930624,0.0028412030696205325,7.452046956973617,14239603,1645315664000
0x511E061Bc0082BF14de5Cf2A6eeC624Df585fa52,eth,0.124903,327.6017230233353,43960640169254134516,43.960640169254134516,0.002841246158361374,7.452159972239404,14244607,1645382770000
